,Data da Ocorência,Endereço,Bairro,Hora da Chamada,Tipo de Ocorrência,Localização
10714,26/07/21,RUA SENADOR BARROS LEITE ,JARAGUÁ,17:44,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-9.6699197, -35.7215836"
10715,26/07/21,RUA CAMARAGIBE 52,CRUZ DAS ALMAS,17:54,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-21.1461633, -47.8117581"
10716,26/07/21,RUA SENADOR BARROS LEITE  ,JARAGUÁ,17:56,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-9.6699197, -35.7215836"
10717,26/07/21,AV.PANAIR ,VERGEL DO LAGO,17:57,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-8.7466138, -63.9147956"
10718,26/07/21,AVENIDA C 04,VERGEL DO LAGO,17:57,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-15.1688895, -48.2759877"
10719,26/07/21,QUADRA 4 ,VERGEL DO LAGO,18:02,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-22.021844350000002, -47.87388177341397"
10720,26/07/21,AVENIDA PANAIR ,VERGEL DO LAGO,18:02,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,
10721,26/07/21,RUA QUADRA 7 ,VERGEL DO LAGO,18:07,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-1.3786021, -48.4363298"
10722,26/07/21,QUADRA 23 19,VERGEL DO LAGO,18:12,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-23.299332, -48.054657"
10723,26/07/21,RUA LUIZ RAMALHO DE CASTRO. ,JATIÚCA,18:12,ROUBO,
10724,26/07/21,QUADRA 1 ,VERGEL DO LAGO,18:13,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-22.02043105, -47.87446885764125"
10725,26/07/21,QUADRA SETE ,VERGEL DO LAGO,18:19,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-1.3769308, -48.4121933"
10726,26/07/21,RUA. REGENTE FEIJOR  98,PONTA DA TERRA,18:24,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,
10727,26/07/21,CONJ DOS PESCADORES QUADRAB RUA B  ,VERGEL DO LAGO,18:33,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,
10728,26/07/21,TRAV. DJALMA COSTA 05,PONTA GROSSA,18:33,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-7.9956036, -35.2972651"
10729,26/07/21,QUADRA 01 ,VERGEL DO LAGO,18:35,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-15.89564575, -47.778605536563134"
10730,26/07/21,RUA DJALMA COSTA  ,VERGEL DO LAGO,18:37,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-22.8623219, -43.5335559"
10731,26/07/21,QUADRA 23 ,VERGEL DO LAGO,18:37,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-15.905204600000001, -47.75422964105968"
10732,26/07/21,QUAD 55 ,VERGEL DO LAGO,18:38,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"48.17030495985173, -79.03159320400592"
10733,26/07/21,RUA DIJALMA COSTA ,VERGEL DO LAGO,18:40,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,
10734,26/07/21,RUA LAGO DA PAZ  14,VERGEL DO LAGO,18:42,LESÃO CORPORAL,"-9.3909683, -38.2256442"
10735,26/07/21,RUA SAO BENTO ,VERGEL DO LAGO,18:45,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-7.1470591, -34.9670309"
10736,26/07/21,QUADRA 6 ,VERGEL DO LAGO,18:54,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-22.0219295, -47.87307449729679"
10737,26/07/21,QUADRA SETE ,VERGEL DO LAGO,19:02,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-1.3769308, -48.4121933"
10738,26/07/21,AV.SENADOR RUI PALMEIRA ,LEVADA,19:05,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-9.6660651, -35.764293"
10739,26/07/21,RUA REGENTE FEIJO 98,PONTA DA TERRA,19:09,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-7.1309751, -34.9499508"
10740,26/07/21,QUADRA D 23,TRAPICHE DA BARRA,19:10,USUÁRIO DE ENTORPECENTE,"-3.7283844, -38.56998243194425"
10741,26/07/21,QUADRA 6 ,VERGEL DO LAGO,19:13,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-22.0219295, -47.87307449729679"
10742,26/07/21,QUADRA SEIS ,VERGEL DO LAGO,19:18,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-8.8633492, -36.484585"
10743,26/07/21,RUA BALBINO LOPES ,VERGEL DO LAGO,19:19,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-9.65449, -35.7532532"
10744,26/07/21,QUADRA S ,VERGEL DO LAGO,19:22,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-15.8577185, -47.7509342885061"
10745,26/07/21,RUA TABELIÃO EURICLES PROTAZIO. ,TRAPICHE DA BARRA,19:28,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,
10746,26/07/21,RUA CORONEL ADALTO GOMES BARBOSA 945,POÇO,19:34,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,
10747,26/07/21,QUADRA 9 13/14,TRAPICHE DA BARRA,19:37,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-22.03419745, -47.877897040254936"
10748,26/07/21,QUADRA SETE ,VERGEL DO LAGO,19:44,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-1.3769308, -48.4121933"
10749,26/07/21,QUAD 7 ,VERGEL DO LAGO,19:46,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"41.801271850000006, -72.71368470023054"
10750,26/07/21,QUDRA 27 408,VERGEL DO LAGO,19:48,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-2.96609855, -59.9975742891131"
10751,26/07/21,RUA. NOSSA SENHORA APARECIDA ,POÇO,19:53,DISPARO DE ARMA DE FOGO,"-26.8929588, -49.2618076"
10752,26/07/21,RUA SANTA MARIA  ,VERGEL DO LAGO,20:04,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-9.9815035, -67.8349904"
10753,26/07/21,RUA. ARAUJO BIVAR ,PAJUÇARA,20:07,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-9.6663592, -35.7178532"
10754,26/07/21,RUA SENADOR BARROS LEITE ,JARAGUÁ,20:08,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-9.6699197, -35.7215836"
10755,26/07/21,RUA BOM JESUS NAVEGANTE 12,TRAPICHE DA BARRA,20:11,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,
10756,26/07/21,RUA SENADOR BARROS LEITE 57A,JARAGUÁ,20:17,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-9.6699197, -35.7215836"
10757,26/07/21,RUA JOÃO ULISSES MAEQUES ,PRADO,20:22,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,
10758,26/07/21,QUDRA 27  408,VERGEL DO LAGO,20:23,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-2.96609855, -59.9975742891131"
10759,26/07/21,"RUA. CRAVEIRO COSTA, 293",PONTA GROSSA,20:23,VIOLÊNCIA CONTRA A MULHER,"-9.6600797, -35.7566448"
10760,26/07/21,TRAVESSA BOM SUCESSO 135,VERGEL DO LAGO,20:24,VIOLÊNCIA CONTRA A MULHER,"-8.1017448, -34.9788225"
10761,26/07/21,RUA SANTA ISABEL 18,VERGEL DO LAGO,20:25,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-22.92052415752672, -43.17749520403293"
10762,26/07/21,RUA. EDGAR DE GOES MONTEIRO  ,PRADO,20:36,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-9.5652739, -35.7838626"
10763,26/07/21,RUA MARANHÃO ,PRADO,20:36,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-23.1660168, -49.9906173"
10764,26/07/21,AV.SENADOR RUI PALMEIRA ,LEVADA,20:49,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-9.6660651, -35.764293"
10765,26/07/21,QUADRA SETE ,VERGEL DO LAGO,20:51,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-1.3769308, -48.4121933"
10766,26/07/21,QUADRA 22 ,JATIÚCA,20:55,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-15.908003449999999, -47.76163931753912"
10767,26/07/21,QUADRA 27 408,VERGEL DO LAGO,21:06,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-23.299332, -48.054657"
10768,26/07/21,QUADRA 1 ,VERGEL DO LAGO,21:07,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-22.02043105, -47.87446885764125"
10769,26/07/21,RUA SANTA ANA  98,POÇO,21:07,LESÃO CORPORAL,"-27.1944578, -52.1172599"
10770,26/07/21,RUA ARAUJO BIVAR ,PAJUÇARA,21:15,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-9.6663592, -35.7178532"
10771,26/07/21,RUA AMILTON DE BARROS FOLTINHO ,JATIÚCA,21:31,ROUBO,
10772,26/07/21,RUA SAO BENTO  ,VERGEL DO LAGO,21:36,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-7.1470591, -34.9670309"
10773,26/07/21,QUAD 57 ,VERGEL DO LAGO,21:51,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"48.1703048262458, -79.03142460816615"
10774,26/07/21,RUA BARAO DE PENEDO ,CENTRO,22:06,TENTATIVA DE FURTO,"-18.9309048, -48.2425305"
10775,26/07/21,TRAV.BOM SUCESSO 135,VERGEL DO LAGO,22:12,VIOLÊNCIA CONTRA A MULHER,"-8.1017448, -34.9788225"
10776,26/07/21,QUADRA 12 ,VERGEL DO LAGO,22:17,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-22.0225951, -47.87073224871507"
10777,26/07/21,RUA MIGUEL MARCEDO ,CENTRO,22:44,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,
10778,26/07/21,QUAD 4 ,VERGEL DO LAGO,22:47,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"41.8023293, -72.7122473697636"
10779,26/07/21,RUA JULIO PLECH FILHO ,PONTA DA TERRA,22:58,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-9.663781, -35.7115238"
10780,26/07/21,QUADRA 3 ,VERGEL DO LAGO,23:04,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-22.02054115, -47.87367517812933"
10781,26/07/21,QUAADRA 5 ,VERGEL DO LAGO,23:09,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-15.9178825, -47.7532534"
10782,26/07/21,QUADRA 4 ,VERGEL DO LAGO,23:10,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-22.021844350000002, -47.87388177341397"
10783,26/07/21,QUADRA 4 ,VERGEL DO LAGO,23:11,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-22.021844350000002, -47.87388177341397"
10784,26/07/21,XX ,VERGEL DO LAGO,23:29,PERTURBAÇÃO DA TRANQUILIDADE,"61.4991213, 23.7912524"
10785,26/07/21,RUA JULIO TLECH FILHO ,PONTA DA TERRA,23:35,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,
10786,26/07/21,QUADRA F ,VERGEL DO LAGO,23:36,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-27.4413045, -48.42449547608392"
10787,27/07/21,AVENIDA MONTE CASTELO ,VERGEL DO LAGO,0:05,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-23.037913, -45.5694142"
10788,27/07/21,QD 18 ,VERGEL DO LAGO,2:12,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-16.65022905, -49.330400409015006"
10789,27/07/21,RUA. SANTA AMÉLIA  ,JATIÚCA,2:33,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-8.0258665, -34.9773715"
10790,27/07/21,RUA SÃO PEDRO ,TRAPICHE DA BARRA,6:20,ROUBO,"-15.5735395, -56.1055498"
10791,27/07/21,RUA BOA VISTA S/Nº,CENTRO,10:09,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,
10792,27/07/21,AV. JOÃO DAVINO ,JATIÚCA,10:37,ROUBO,"-9.6431577, -35.7026426"
10793,27/07/21,RUA JORGE DE LIMA 370,TRAPICHE DA BARRA,11:55,ROUBO,"-22.815484, -43.2011803"
10794,27/07/21,RUA LUIZ CALHEIROS GATO ,LEVADA,12:02,AMEAÇA,"-9.5356485, -35.7164133"
10795,27/07/21,AVENIDA DR ANTONIO GOMES DE BARROS ,JATIÚCA,13:16,ROUBO,"-9.1596902, -36.0309884"
10796,27/07/21,AV DR ANTONIO GOUVEIA  ,PAJUÇARA,13:25,PERTURBAÇÃO DA TRANQUILIDADE,"-9.665131, -35.7101931"
10797,27/07/21,RUA LUIZ CALHEIROS GATO ,LEVADA,13:38,AMEAÇA,"-9.5356485, -35.7164133"
10798,27/07/21,RUA 21 DE ABRIL ,TRAPICHE DA BARRA,14:06,ROUBO,"-15.6064009, -56.1144438"
10799,27/07/21,XXXXXX ,MANGABEIRAS,14:33,FURTO,"36.406835, 44.1238123"
10800,27/07/21,RUA JOSE FRAGOSO ,PAJUÇARA,14:49,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-9.662214, -35.711726"
10801,27/07/21,AV GUSTAVO PAIVA  ,MANGABEIRAS,15:31,PORTE DE ARMA,"-9.4957072, -35.8442442"
10802,27/07/21,TRAVESA PANANA 108,POÇO,16:08,TRÁFICO ,
10803,27/07/21,TRAVESSA SANTA NAZARÉ. ,POÇO,16:37,USUÁRIO DE ENTORPECENTE,"-9.6610336, -35.7160271"
10804,27/07/21,"MULTIRÃO 1, QUADRA:17 ",VERGEL DO LAGO,17:19,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,
10805,27/07/21,RUA JOSÉ CARDOSO FILHO ,MANGABEIRAS,18:06,ROUBO,"-9.6412343, -35.7070899"
10806,27/07/21,RUA CARLOS TENORIO ,PONTA VERDE,18:39,PERTURBAÇÃO DA TRANQUILIDADE,"-9.6601222, -35.7074734"
10807,27/07/21,RUA CORONEL LUCENA MARANHAO 24,VERGEL DO LAGO,19:18,AMEAÇA,"-9.6267863, -35.7501984"
10808,27/07/21,AV. CABO REIS.  ,VERGEL DO LAGO,19:28,AMEAÇA,"42.6489233, -8.6184692"
10809,27/07/21,AV. JATIÚCA ,JATIÚCA,21:13,PORTE DE ARMA,"-9.6533752, -35.6988103"
10810,27/07/21,CORREDOR VERA ARRUDA ,JATIÚCA,21:30,ROUBO,"-9.6473153, -35.705672"
10811,27/07/21,RUA LAGO DA VITORIA ,PAJUÇARA,22:03,ROUBO,"-15.2431874, -40.2254729"
10812,27/07/21,RUA DIEGUES JUNIOR N° 1515,POÇO,22:15,USUÁRIO DE ENTORPECENTE,"-9.6601809, -35.7273952"
10813,28/07/21,CONJUNTO LENITA VILELA/QUADRA E  ,TRAPICHE DA BARRA,0:16,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,
10814,28/07/21,CIDADE DE DEUS/ QUADRA F ,TRAPICHE DA BARRA,0:19,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,
10815,28/07/21,TRAV. SANTO ANTONIO ,VERGEL DO LAGO,7:45,ROUBO,"-2.5689243, -44.2616592"
10816,28/07/21,QD 17 145,VERGEL DO LAGO,9:14,USUÁRIO DE ENTORPECENTE,"-16.6488541, -49.33154643528478"
10817,28/07/21,RUA ULISSES MARQUES 100,PRADO,10:23,PERTURBAÇÃO DA TRANQUILIDADE,"-7.1020479, -34.8563899"
10818,28/07/21,AV.BEIRA MAR/NA ANTIGA FAVELA DO JARAGUA ,JARAGUÁ,10:35,FURTO,
10819,28/07/21,NA ESTAÇÃO CENTRAL ,CENTRO,11:48,TENTATIVA DE ROUBO,"14.5927991, 120.9816188455198"
10820,28/07/21,RUA 11 DE JULHO ,PONTA GROSSA,12:57,USUÁRIO DE ENTORPECENTE,"-20.9071382, -51.3561229"
10821,28/07/21,"RUA FELIX BANDEIRA, N° 538",VERGEL DO LAGO,13:09,ROUBO,
10822,28/07/21,PRAÇA DOS PALMARES  ,CENTRO,15:21,FURTO,"-9.666989000000001, -35.73714536994184"
10823,28/07/21,RUA DJALMA COSTA ,VERGEL DO LAGO,15:36,ROUBO,"-22.8623219, -43.5335559"
10824,28/07/21,RUA BOM DESTINO  ,PRADO,15:40,PERTURBAÇÃO DA TRANQUILIDADE,"-23.4069802, -46.7659097"
10825,28/07/21,RUA BOM DESTINO ,PONTA GROSSA,15:46,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-23.4069802, -46.7659097"
10826,28/07/21,AVENIDA GUSTAVO PAIVA ,MANGABEIRAS,16:33,ROUBO,"-9.6375066, -35.74798548286877"
10827,28/07/21,RUA FRANCO JATOBA ,PRADO,16:58,USUÁRIO DE ENTORPECENTE,"-9.6672589, -35.752821"
10828,28/07/21,QD 17  ,TRAPICHE DA BARRA,19:04,TRÁFICO ,"-16.64170045, -49.330536816091666"
10829,28/07/21,RUA PRESIDENTE AGOSTINHO DA SILVA NELIS ,JATIÚCA,19:32,TENTATIVA DE ROUBO,
10830,28/07/21,RUA SANTA FERNANDA ,JATIÚCA,20:47,TRÁFICO ,"-9.6547318, -35.7183624"
10831,28/07/21,AV. ALIPIO BARBOZA DA SILVA ,PONTAL DA BARRA,21:01,FURTO,
10832,28/07/21,AV. JOÃO DAVINO ,MANGABEIRAS,21:45,ROUBO,"-9.6431577, -35.7026426"
10833,28/07/21,RUA JOSÉ LUIZ CALAZANS ,JATIÚCA,23:23,ROUBO,"-9.6444744, -35.7004834"
10834,28/07/21,XXXXXXXXXXXXXXXXX ,MANGABEIRAS,23:39,ROUBO,
10835,29/07/21,QUADRA 23 11,TRAPICHE DA BARRA,1:17,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-23.299332, -48.054657"
10836,29/07/21,QUADRA 23 11,TRAPICHE DA BARRA,1:50,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-23.299332, -48.054657"
10837,29/07/21,RUA ALVARO OTACILIO ,PONTA VERDE,2:27,ROUBO,"-27.9010102, -50.759117835549716"
10838,29/07/21,RUA TEIXEIRA BASTOS  549,PRADO,2:52,VIOLAÇÃO DE DOMICILIO,"-22.8948641, -43.2889761"
10839,29/07/21,XXXXXXXXXXXX ,CENTRO,8:40,FURTO,
10840,29/07/21,PRAÇA PADRE CÍCERO ,PONTA GROSSA,9:18,TENTATIVA DE ROUBO,"-7.2016013999999995, -39.317690994434706"
10841,29/07/21,BECO SÃO JOSÉ ,CENTRO,10:15,USUÁRIO DE ENTORPECENTE,"-1.9382708, -54.7253349"
10842,29/07/21,XXXXXXXXX ,PONTA VERDE,10:38,ROUBO,"52.7235866, 0.38260848659914326"
10843,29/07/21,RUA CABO REIS ,PONTA GROSSA,11:09,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-3.7093013, -38.5743665"
10844,29/07/21,QUADRA 11 687,VERGEL DO LAGO,11:43,VIOLÊNCIA CONTRA A MULHER,"-22.021035849999997, -47.87048353435567"
10845,29/07/21,RUA ANTONIO PEDRO DE MENDONÇA  ,PAJUÇARA,13:10,ROUBO,"-21.2563141, -45.5095781"
10846,29/07/21,XXXXXXXXXXXX ,CENTRO,14:00,AMEAÇA,
10847,29/07/21,MERCADO DA PRODUÇÃO ,LEVADA,14:34,PORTE DE ARMA,"-9.6599655, -35.743792433922714"
10848,29/07/21,RUA PRINCIPAL DO PONTAL ,PONTAL DA BARRA,15:14,TRÁFICO ,"-2.6032756, -44.2203514"
10849,29/07/21,AV. CELESTE BEZERRA 615,LEVADA,15:42,VIOLAÇÃO DE DOMICILIO,"-9.6574206, -35.7468281"
10850,29/07/21,RUA ALTO DA FLORESTA N° 59,PONTAL DA BARRA,16:13,TRÁFICO ,"-5.7569071, -35.2346677"
10851,29/07/21,RUA SÃO VICENTE 79,VERGEL DO LAGO,16:32,LESÃO CORPORAL,"-26.8881714, -49.2532324"
10852,29/07/21,AV. DOUTOR ANTONIO GOUVEIA ,PAJUÇARA,17:12,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-9.665131, -35.7101931"
10853,29/07/21,AVENIDA ALVARO OTACILIO   ,PONTA VERDE,18:58,ROUBO,"-9.6521757, -35.699021"
10854,29/07/21,RUA REGENTE FEIJÓ  Nº 57 CASA 6,PAJUÇARA,19:05,AMEAÇA,
10855,29/07/21,RUA ABDON ARROXELAS ,PONTA VERDE,19:54,TENTATIVA DE ROUBO,"-9.6558209, -35.7039475"
10856,29/07/21,RUA ZACARIAS DE AZEVEDO. ,CENTRO,20:51,ROUBO,"-9.6689208, -35.7392671"
10857,29/07/21,RUA DIAS CABRAL ,CENTRO,21:36,HOMICÍDIO,"-9.6670841, -35.7419271"
10858,29/07/21,TRAV. SÃO PEDRO 21,VERGEL DO LAGO,21:56,AMEAÇA,"-9.535456, -35.7485403"
10859,29/07/21,RUA CAMPO DO SÁ. ,VERGEL DO LAGO,22:53,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-12.9377695, -38.4373546"
10860,30/07/21,AVENIDA C ,VERGEL DO LAGO,0:26,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-12.0493223, -77.1092426"
10861,30/07/21,RUA DOUTOR ANTONIO CANSANÇÃO XXXXXXXX,PONTA VERDE,0:28,AMEAÇA,
10862,30/07/21,"RUA DA PAZ, S/N ",TRAPICHE DA BARRA,1:23,TRÁFICO ,"-1.1663632, -47.7901014"
10863,30/07/21,AV HUMBERTO MENDES 875,POÇO,2:15,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-9.6665663, -35.7292808"
10864,30/07/21,AV. PAULO FALCÃO  ,JATIÚCA,9:50,ROUBO,"-9.6507322, -35.7100933"
10865,30/07/21,RUA ABELARDO PUGLIESE / RESIDENCIAL CASTELO BRANCO  203,JATIÚCA,9:54,AMEAÇA,
10866,30/07/21,RUA ABELARDO PUGLIESE /  APT 203 60,JATIÚCA,10:09,VIOLÊNCIA CONTRA A MULHER,
10867,30/07/21,RUA HELIO PRADINES  ,PONTA VERDE,13:45,ROUBO,"-9.6575127, -35.7039501"
10868,30/07/21,RUA CLETO MARQUES LUZ ,LEVADA,15:09,DISPARO DE ARMA DE FOGO,"-9.6556813, -35.7439475"
10869,30/07/21,RUA DO DRAGÃO 315,PONTA DA TERRA,17:35,AMEAÇA,"-9.3673343, -40.4908221"
10870,30/07/21,RUA LAFAIETE PACHECO EM FRENTE 225,PONTA DA TERRA,18:53,TRÁFICO ,
10871,30/07/21,XXXXXXXXXXXX 48,JATIÚCA,19:18,USUÁRIO DE ENTORPECENTE,
10872,30/07/21,AVENIDA VALTER ANANINAS 1464,POÇO,19:28,ROUBO,
10873,30/07/21,RUA FORMOSA - CRUSAMENMTO COM A RUA MANAUS 1421,PONTA GROSSA,20:33,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,
10874,30/07/21,RUA SÃO LUIS ,PONTA GROSSA,20:34,USUÁRIO DE ENTORPECENTE,"-2.9312691, -41.7534971"
10875,30/07/21,RUA JARDIM BOA ESPERANÇA VIZINHO A 109,VERGEL DO LAGO,20:54,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,
10876,30/07/21,RUA. JOSÉ CALAZAS 17,JATIÚCA,21:36,VIOLAÇÃO DE DOMICILIO,
10877,30/07/21,QUAD 11 ,VERGEL DO LAGO,22:04,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"50.7581458, 7.144176119594594"
10878,30/07/21,QUADRA 11 ,VERGEL DO LAGO,22:07,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-22.021035849999997, -47.87048353435567"
10879,30/07/21,AVENIDA JATIUCA  ,JATIÚCA,22:54,ROUBO,"-9.6533752, -35.6988103"
10880,30/07/21,RUA SANTO ANTONIO 600,PONTA GROSSA,23:04,FURTO,"-25.0650002, -50.2101522"
10881,30/07/21,RUA FORMOSA - CRUSAMENMTO COM A RUA MANAUS 1421 ,PONTA GROSSA,23:13,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,
10882,31/07/21,NÃO INFORMADO  ,MANGABEIRAS,7:11,ROUBO,
10883,31/07/21,QD 66 28,TRAPICHE DA BARRA,8:39,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-16.6486976, -49.34234977230828"
10884,31/07/21,RUA DOUTOR BALTAZAR DE MENDNÇA  ,PONTA GROSSA,9:12,ROUBO,
10885,31/07/21,RUA DO LIVRAMENTO ,CENTRO,10:59,PORTE DE ARMA,"-16.7770634, -49.3195753"
10886,31/07/21,LADEIRA BOM FIM ,MANGABEIRAS,11:55,FURTO,
10887,31/07/21,RUA ATRAS DO TRT ,CENTRO,12:55,FURTO,
10888,31/07/21,FEIRINHA DA PAJUÇARA ,PAJUÇARA,13:52,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,
10889,31/07/21,CONJ. LENITA VILELA./ QD. O  Nº 01,TRAPICHE DA BARRA,14:01,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,
10890,31/07/21,CONJ. LENITA VILELA Q° O  01,TRAPICHE DA BARRA,14:21,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,
10891,31/07/21,RUA JORNALISTA JAIME DE AMORIM MIRANDA  ,POÇO,14:36,ROUBO,
10892,31/07/21,RUA SAMPAIO DÓRIA,LEVADA,14:44,ROUBO,"-23.5908168, -46.4923788"
10893,31/07/21,RUA SANTA ANA ,POÇO,15:51,TRÁFICO ,"-27.1960704, -52.1110162"
10894,31/07/21,QUADRA O-P 2,TRAPICHE DA BARRA,16:54,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-22.03080795, -47.8812157290862"
10895,31/07/21,RUA AGNELO BARBOSA.  672,PONTA GROSSA,17:40,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,"-9.6655013, -35.7493975"
10896,31/07/21,RUA DEPORTISTA HUMBERTO GUIMARAES S/N,PONTA VERDE,17:48,ROUBO,
10897,31/07/21,RUA DIAS CABRAL  328,CENTRO,18:00,VIOLÊNCIA CONTRA A MULHER,"-9.6670841, -35.7419271"
10898,31/07/21,RUA BOM JESUS DO NAVERGANTE ,VERGEL DO LAGO,18:49,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,
10899,31/07/21,TRAV.ABER4LADO PONTO LIMA S/N,VERGEL DO LAGO,19:25,VIOLÊNCIA CONTRA A MULHER,
